No.,Source,Site,Longitude,Latitude,TRYID,Chinese,Speciesfull,Species,Genus,Family,Order,Class,Phylum,Kingdom,clade,forest_type,leaf_phenology,growth_form,growth_type,ifnfix,mycorrhizal_type,alkaloidM,Leafph,Leafph10,Leafph10_CV,Leafph10_H,Leafph10_H_E1,Leafph10_H_E2,SWR,leaf_s_raw,leaf_area_cm2,LAI,spad_value,leaf_thickness_unified_um,leaf_water_content_unified_mgg,combined_fresh_leaf_ldmc_gg,combined_fresh_leaf_sla_cm2g,leaf_cellulose_mgg,combined_fresh_leaf_np_ratio,leaf_c_unified_mgg,leaf_d15N,leaf_d13C,combined_fresh_leaf_cn_ratio,combined_fresh_leaf_p_mgg,combined_fresh_leaf_n_mgg,leaf_K,leaf_Mg,leaf_Na,leaf_Mn,leaf_Cu,leaf_Fe,leaf_Zn,leaf_Lignin,soil_temp_C,soil_sand_pct,soil_bulk_density_gcm3,soil_clay_pct,soil_silt_pct,soil_moisture,soil_ap,soil_DIN,soil_tc_mgg,soil_nh4,soil_no3,soil_c_mgg,soil_p_mgg,soil_cn_ratio,soil_n_mgg,soil_ap_mgkg,soil_nh4_unified_mgkg,soil_no3_unified_mgkg,soil_no3_nh4_ratio,soil_no3_nh4_ratio_log,soil_Na,soil_water_holding_capacity_pct,soil_total_P_mgg,soil_K_mgg,soil_EC_mScm,soil_POM_prop,soil_MAOM_prop,soil_POM_N,soil_POM_C,soil_MAOM_N,soil_MAOM_C,soil_d13C,soil_d15N,soil_pH_final,SOC_final_gkg,CEC_final,TP_final_mgkg,TN_final_mgkg,solar_radiation_kJm2d,PET_tif,AI_final,PAWC_tif,PS_tif,TS_tif,MAT_final,MAP_final,Elevation_final,sulfur_deposition_kgha,N_deposition_kgha,plant_height_cm,dbh_cm,root_tn_mgg,root_tc_mgg,root_tp_mgg,litter_lignin_mgg,litter_cellulose_mgg,litter_d15N,litter_d13C,litter_c_mgg,litter_ca_mgg,litter_cu_mgg,litter_fe_mgg,litter_k_mgg,litter_mg_mgg,litter_mn_mgg,litter_na_mgg,litter_s_raw,litter_zn_mgg,litter_sla_cm2g,litter_ldmc_gg,litter_cn_ratio,litter_np_ratio,litter_pH,litter_p_mgg,litter_N,decomp_ML2_14m_pct,decomp_harvest2_weight_g,decomp_initial_weight2_g,decomp_initial_weight1_g,decomp_harvest1_weight_g,decomp_ML1_7m_pct,decomp_k_peryear,tannin_mgg,alkaloid_mgg,coumarin_mgg,flavonoids_mgg,SL_larval_growth_mg,SL_biomass_conversion_mgg,SL_leaf_area_consumed_cm2,SE_larval_growth_mg,SE_biomass_conversion_mgg,SE_leaf_area_consumed_cm2,aphid_colony_size,herbivory_pressure_pct,Alternaria_tif,Fusarium_tif,Phoma_tif,Venturia_tif,Path_Single_tif,Pathogens_tif,FBratio_tif,fov_area_um2,stomata_count_per_fov,stomatal_density_pores_mm2,stomata_length_um,stomata_width_um,stomata_size_um2,pore_length_um,pore_width_um,mat_C_raw_nm
1,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.95,4.8698,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1760,521.9761984,0.478023802,127.5049593,221.6243153,16.10164904,526.9432915,-3.688589313,-28.82845863,46.40660497,0.70520231,11.3549201,,,,,,,,129.5006232,,,,,,0.122749231,,,,,,25.69,0.37958783,13.81182796,1.86,,,,,,,,,,,,,,,,,-27.297,0.803,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
2,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.7,4.6138,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1780,507.4347151,0.492565285,129.3306633,148.9898384,15.92767389,534.7358767,-4.300163635,-29.50346094,44.34214313,0.75712971,12.05931511,,,,,,,,109.9737967,,,,,,0.286212046,,,,,,24.21,0.30440252,14.0755814,1.72,,,,,,,,,,,,,,,,,-26.895,1.118,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
3,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.92,4.83908,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1920,489.6066996,0.5103933,105.0507862,168.5233251,13.14183451,515.4742888,-3.97418189,-27.64293304,69.68014304,0.56291391,7.39772145,,,,,,,,120.1879655,,,,,,0.354343054,,,,,,22.25,0.30879383,12.4301676,1.79,,,,,,,,,,,,,,,,,-26.278,1.672,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
4,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.95,4.8698,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1560,494.4773864,0.505522614,144.7401104,134.9558215,13.09919566,541.6278851,-4.636472138,-29.01106891,52.56981187,0.78653846,10.30302118,,,,,,,,115.386832,,,,,,0.343949045,,,,,,34.67,0.33997487,15.27312775,2.27,,,,,,,,,,,,,,,,,-27.313,0.697,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
5,data,新岗山,117.85,28.95,81611,小叶纹母,Distylium buxifolium (Hance) Merr.,Distylium buxifolium,Distylium,Hamamelidaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,3.83,3.72292,4.2156390921222595,,,,25,,,,,3800,513.6371373,0.486362863,57.90866541,243.9785635,27.48447176,455.1455411,-2.841535753,-32.02951518,26.94481661,0.61459308,16.89176615,,,,,,,,183.7519835,,,,,,0.754589099,,,,,,25.8,0.41253561,12.64705882,2.04,,,,,,,,,,,,,,,,,-27.132,0.704,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
6,data,新岗山,117.85,28.95,81611,小叶纹母,Distylium buxifolium (Hance) Merr.,Distylium buxifolium,Distylium,Hamamelidaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,3.7,3.5898,4.2156390921222595,,,,25,,,,,3400,527.45219,0.47254781,63.58694517,263.082067,36.24596586,474.7490484,-2.496625083,-30.48050859,26.29652676,0.49808795,18.05367883,,,,,,,,177.2562905,,,,,,0.331496063,,,,,,25.17,0.31648791,13.75409836,1.83,,,,,,,,,,,,,,,,,-27.189,0.495,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
7,data,新岗山,117.85,28.95,81611,小叶纹母,Distylium buxifolium (Hance) Merr.,Distylium buxifolium,Distylium,Hamamelidaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,3.84,3.73316,4.2156390921222595,,,,25,,,,,3240,520.5524385,0.479447562,68.8726055,246.9597252,28.40393522,467.622988,-3.268695968,-31.85957211,30.28024634,0.54369825,15.44316987,,,,,,,,190.2516033,,,,,,0.350887752,,,,,,31.32,0.35260116,13.73684211,2.28,,,,,,,,,,,,,,,,,-27.081,0.854,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
8,data,新岗山,117.85,28.95,81611,小叶纹母,Distylium buxifolium (Hance) Merr.,Distylium buxifolium,Distylium,Hamamelidaceae,Saxifragales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,3.925,3.8202,4.2156390921222595,,,,25,,,,,3880,524.5152019,0.475484798,55.87690375,206.6045557,32.32651056,446.4047597,-2.712215936,-31.03906551,25.93865674,0.53238095,17.2100184,,,,,,,,165.1448597,,,,,,0.316002019,,,,,,29.51,0.34999126,13.85446009,2.13,,,,,,,,,,,,,,,,,-27.605,0.909,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
9,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.81,4.72644,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,2400,511.1611121,0.488838888,112.6500479,189.6823143,21.08536918,522.6102551,-4.122404661,-28.66808409,41.06418508,0.60357815,12.72666812,,,,,,,,124.9886178,,,,,,0.398254996,,,,,,28.44,0.36015683,13.04587156,2.18,,,,,,,,,,,,,,,,,-26.976,1.934,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
10,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,5.05,4.9722,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,2120,533.4769138,0.466523086,105.756864,163.6258053,11.66599557,522.1852049,-4.120148208,-28.95577996,53.49648053,0.83671498,9.76111325,,,,,,,,119.5251567,,,,,,0.296739684,,,,,,27.85,0.3769624,13.38942308,2.08,,,,,,,,,,,,,,,,,-26.463,2.411,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
11,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.56,4.47044,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1900,548.1577869,0.451842213,131.1738041,92.96639415,14.36969799,525.6458388,-2.644958396,-30.89865655,43.7872465,0.8354067,12.00454198,,,,,,,,101.1007141,,,,,,0.31993007,,,,,,23.64,0.32749199,12.57446809,1.88,,,,,,,,,,,,,,,,,-25.95,2.027,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
12,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,5.22,5.14628,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1620,527.6722666,0.472327733,152.8729491,392.229809,22.76783649,539.777788,-4.425494761,-30.19932641,31.63003363,0.74953789,17.06535612,,,,,,,,154.1210146,,,,,,0.38700565,,,,,,29.38,0.37072317,13.35454545,2.2,,,,,,,,,,,,,,,,,-26.78,2.012,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
13,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.91,4.82884,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1760,492.1277781,0.507872222,113.3492823,281.0273214,21.84564919,517.4957978,-5.935262801,-29.86980574,40.8958622,0.57924528,12.65398918,,,,,,,,130.8338736,,,,,,0.353406326,,,,,,24.89,0.2977719,13.67582418,1.82,,,,,,,,,,,,,,,,,-26.889,2.461,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
14,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.55,4.4602,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1600,526.6821346,0.473317865,142.5380684,188.6211929,14.05677951,509.3735346,-5.060983025,-30.61758748,40.36748517,0.89767442,12.61841139,,,,,,,,110.9837288,,,,,,0.402697977,,,,,,27.38,0.36097561,13.22705314,2.07,,,,,,,,,,,,,,,,,-25.803,2.495,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
15,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.81,4.72644,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1640,516.7886031,0.483211397,132.196963,47.08223441,12.00278551,526.5012028,-3.989748747,-30.33992216,44.20331653,0.9923445,11.91089819,,,,,,,,104.5439649,,,,,,0.359622327,,,,,,34.56,0.36435569,14.76923077,2.34,,,,,,,,,,,,,,,,,-27.465,0.976,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
16,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.7,4.6138,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1480,475.7687902,0.52423121,134.0112615,191.3912996,22.485551,508.333419,-3.489911709,-27.43344601,36.40307048,0.62102218,13.9640259,,,,,,,,116.4743276,,,,,,0.339865279,,,,,,24.25,0.36015538,13.32417582,1.82,,,,,,,,,,,,,,,,,-26.823,2.353,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
17,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.59,4.50116,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1400,591.6988417,0.408301158,176.5271291,207.993048,13.84657109,538.1834795,-3.940164548,-30.26397116,44.43783818,0.87465181,12.11092847,,,,,,,,115.8144008,,,,,,0.338697119,,,,,,21.76,0.37528958,11.76216216,1.85,,,,,,,,,,,,,,,,,-26.367,2.166,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
18,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.85,4.7674,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1420,532.377895,0.467622105,147.5045359,252.2342392,15.68173979,527.4075432,-4.232817057,-29.98795494,39.30806981,0.85559921,13.41728418,,,,,,,,112.9221356,,,,,,0.41193535,,,,,,28.11,0.38001486,12.83561644,2.19,,,,,,,,,,,,,,,,,-27.087,0.868,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
19,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.87,4.78788,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1480,569.1213581,0.430878642,159.4228517,327.3827828,17.05548909,522.3036563,-4.31801091,-29.13525493,37.73101334,0.81163435,13.8428208,,,,,,,,139.5696627,,,,,,0.367067705,,,,,,20.67,0.30276694,12.23076923,1.69,,,,,,,,,,,,,,,,,-25.317,3.043,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
20,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.77,4.68548,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1440,565.0110269,0.434988973,186.1638929,189.7285477,15.25453295,530.6919707,-3.81415242,-28.13614897,35.72486331,0.9738073,14.85497554,,,,,,,,90.40868113,,,,,,0.302585604,,,,,,17.83,0.35450966,12.29655172,1.45,,,,,,,,,,,,,,,,,-26.256,2.649,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
21,data,新岗山,117.85,28.95,52690,赤楠,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,4.31,4.21444,6.757738701792284,,,,25,,,,,2560,584.1386289,0.415861371,98.98594805,256.4485232,16.23109387,563.9531112,-5.233991925,-26.40179564,47.94131051,0.72474513,11.76340624,,,,,,,,148.5025984,,,,,,0.334482016,,,,,,21.2,0.36210892,11.39784946,1.86,,,,,,,,,,,,,,,,,-26.247,2.109,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
22,data,新岗山,117.85,28.95,52690,赤楠,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,4.19,4.09156,6.757738701792284,,,,25,,,,,2480,592.1023471,0.407897653,108.6175047,47.10571502,12.3585203,533.9769597,-6.184651418,-27.92855166,54.30723926,0.79560649,9.83251896,,,,,,,,161.1009477,,,,,,0.397904421,,,,,,23.94,0.3861738,11.73529412,2.04,,,,,,,,,,,,,,,,,-26.143,1.612,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
23,data,新岗山,117.85,28.95,52690,赤楠,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,4.19,4.09156,6.757738701792284,,,,25,,,,,2780,546.1144613,0.453885539,81.55720445,127.5493815,14.92662283,530.3515445,-6.132570474,-27.88633126,53.62816803,0.66253575,9.88942125,,,,,,,,147.3265825,,,,,,0.379130435,,,,,,26.04,0.33587644,13.02,2,,,,,,,,,,,,,,,,,-26.667,1.766,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
24,data,新岗山,117.85,28.95,52690,赤楠,Syzygium buxifolium Hook. & Arn.,Syzygium buxifolium,Syzygium,Myrtaceae,Myrtales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Evergreen,Shrub,shrub,No,AM,NO,4.19,4.09156,6.757738701792284,,,,25,,,,,2700,558.9708837,0.441029116,87.63198332,127.5493815,13.46412351,556.2509621,-5.465813501,-26.44169743,67.69372641,0.61030126,8.21717154,,,,,,,,152.5906371,,,,,,0.328435374,,,,,,20.06,0.3839303,12.01197605,1.67,,,,,,,,,,,,,,,,,-26.514,2.489,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
25,data,新岗山,117.85,28.95,45481,短柄枹栎,Quercus serrata Murray.,Quercus serrata,Quercus,Fagaceae,Fagales,Magnoliopsida,Tracheophyta,Plantae,Angiospermae,Tropical & Subtropical Moist Broadleaf Forests,Deciduous,Tree,Angiosperm Trees,No,EcM,NO,4.68,4.59332,5.190298874310352,8.878695016607292,120.3339956728643,892.4207966552723,25,,,,,1780,511.5631372,0.488436863,127.506873,169.0810875,15.42669429,502.0202755,-3.807955201,-30.19595605,40.7437254,0.79870729,12.32141319,,,,,,,,103.6299761,,,,,,0.387909936,,,,,,26.25,0.33080856,13.3248731,1.97,,,,,,,,,,,,,,,,,-26.158,2.863,5.1,158,133,484.7729187,185,,1293,1.3725,0.220750004,58.3278656,822.8722534,16.58749962,1776,332,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.50527573,51.12767792,89.91997528,38.02605057,82.84281921,34.85181046,2.638146639,,,,,,,,,
