"AccSpeciesID"	"AccSpeciesName"	"ObservationID"	"DataName_11"	"StdValue_11"	"DataName_12"	"StdValue_12"	"DataName_125"	"StdValue_125"	"UnitName_125"
"855"	"Acer pseudoplatanus"	"16450"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.367907174189897"	"g/g"
"855"	"Acer pseudoplatanus"	"16451"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.366692131398014"	"g/g"
"855"	"Acer pseudoplatanus"	"16452"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.427866010034084"	"g/g"
"855"	"Acer pseudoplatanus"	"16453"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.351225471482018"	"g/g"
"855"	"Acer pseudoplatanus"	"16454"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.365423656373544"	"g/g"
"855"	"Acer pseudoplatanus"	"16455"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.321766561514196"	"g/g"
"855"	"Acer pseudoplatanus"	"16456"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.375567235107233"	"g/g"
"855"	"Acer pseudoplatanus"	"16457"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.38008149046686"	"g/g"
"855"	"Acer pseudoplatanus"	"16458"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.339284359316228"	"g/g"
"855"	"Acer pseudoplatanus"	"16459"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.369617224880382"	"g/g"
"855"	"Acer pseudoplatanus"	"16460"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.394482835800017"	"g/g"
"855"	"Acer pseudoplatanus"	"16461"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.344748068719013"	"g/g"
"855"	"Acer pseudoplatanus"	"16462"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.3709053901862"	"g/g"
"855"	"Acer pseudoplatanus"	"16463"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.291713961407492"	"g/g"
"855"	"Acer pseudoplatanus"	"16464"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.376937964185654"	"g/g"
"855"	"Acer pseudoplatanus"	"16465"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.356652949245542"	"g/g"
"855"	"Acer pseudoplatanus"	"16466"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.340283825808629"	"g/g"
"855"	"Acer pseudoplatanus"	"16467"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.256596906278435"	"g/g"
"855"	"Acer pseudoplatanus"	"16468"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.381729878866905"	"g/g"
"855"	"Acer pseudoplatanus"	"16469"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.345492771528275"	"g/g"
"855"	"Acer pseudoplatanus"	"16470"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.334988604204782"	"g/g"
"855"	"Acer pseudoplatanus"	"16471"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.258445945945946"	"g/g"
"855"	"Acer pseudoplatanus"	"16472"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.388777976253021"	"g/g"
"855"	"Acer pseudoplatanus"	"16473"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.345804988662132"	"g/g"
"855"	"Acer pseudoplatanus"	"16474"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.373739441860767"	"g/g"
"855"	"Acer pseudoplatanus"	"16475"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.336658354114713"	"g/g"
"855"	"Acer pseudoplatanus"	"16476"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.392361369788174"	"g/g"
"855"	"Acer pseudoplatanus"	"16477"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.352907961603614"	"g/g"
"855"	"Acer pseudoplatanus"	"16478"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.374565183839679"	"g/g"
"855"	"Acer pseudoplatanus"	"16479"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.346153846153846"	"g/g"
"855"	"Acer pseudoplatanus"	"16480"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.373504509153806"	"g/g"
"855"	"Acer pseudoplatanus"	"16481"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.331123166566205"	"g/g"
"855"	"Acer pseudoplatanus"	"16482"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.395174140678352"	"g/g"
"855"	"Acer pseudoplatanus"	"16483"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.32774945375091"	"g/g"
"855"	"Acer pseudoplatanus"	"16484"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.398595069613457"	"g/g"
"855"	"Acer pseudoplatanus"	"16485"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.344827586206897"	"g/g"
"855"	"Acer pseudoplatanus"	"16486"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.385393370202386"	"g/g"
"855"	"Acer pseudoplatanus"	"16487"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.319642857142857"	"g/g"
"855"	"Acer pseudoplatanus"	"16488"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.370567848573713"	"g/g"
"855"	"Acer pseudoplatanus"	"16489"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.353818763662587"	"g/g"
"855"	"Acer pseudoplatanus"	"16490"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.371766340352728"	"g/g"
"855"	"Acer pseudoplatanus"	"16491"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.369526094781044"	"g/g"
"855"	"Acer pseudoplatanus"	"16492"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.393143176520651"	"g/g"
"855"	"Acer pseudoplatanus"	"16493"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.351160988103663"	"g/g"
"855"	"Acer pseudoplatanus"	"16494"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.363829976040466"	"g/g"
"855"	"Acer pseudoplatanus"	"16495"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.315719063545151"	"g/g"
"855"	"Acer pseudoplatanus"	"16496"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.362416509419834"	"g/g"
"855"	"Acer pseudoplatanus"	"16497"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.343810778593387"	"g/g"
"855"	"Acer pseudoplatanus"	"16498"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.362981828502289"	"g/g"
"855"	"Acer pseudoplatanus"	"16499"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.347826086956522"	"g/g"
"855"	"Acer pseudoplatanus"	"16500"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.350001114653232"	"g/g"
"855"	"Acer pseudoplatanus"	"16501"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.358680521834838"	"g/g"
"855"	"Acer pseudoplatanus"	"16502"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.380129792770481"	"g/g"
"855"	"Acer pseudoplatanus"	"16503"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.355536699193891"	"g/g"
"855"	"Acer pseudoplatanus"	"16504"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.356405326497187"	"g/g"
"855"	"Acer pseudoplatanus"	"16505"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.351232691658224"	"g/g"
"855"	"Acer pseudoplatanus"	"16506"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.367513016085987"	"g/g"
"855"	"Acer pseudoplatanus"	"16507"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.357031249999999"	"g/g"
"855"	"Acer pseudoplatanus"	"16508"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.361209125157469"	"g/g"
"855"	"Acer pseudoplatanus"	"16509"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.359693877551021"	"g/g"
"7356"	"Betula pendula"	"16660"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.413698394987554"	"g/g"
"7356"	"Betula pendula"	"16661"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.340680272108843"	"g/g"
"7356"	"Betula pendula"	"16662"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.371009942438514"	"g/g"
"7356"	"Betula pendula"	"16663"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.429491030812806"	"g/g"
"7356"	"Betula pendula"	"16664"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.341943419434194"	"g/g"
"7356"	"Betula pendula"	"16665"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.349502119688455"	"g/g"
"7356"	"Betula pendula"	"16666"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.416163243388374"	"g/g"
"7356"	"Betula pendula"	"16667"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.344891354600092"	"g/g"
"7356"	"Betula pendula"	"16668"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.359659558890821"	"g/g"
"7356"	"Betula pendula"	"16669"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.406185315962499"	"g/g"
"7356"	"Betula pendula"	"16670"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.336817653890825"	"g/g"
"7356"	"Betula pendula"	"16671"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.372858003961078"	"g/g"
"7356"	"Betula pendula"	"16672"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.413292018378031"	"g/g"
"7356"	"Betula pendula"	"16673"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.337552742616034"	"g/g"
"7356"	"Betula pendula"	"16674"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.358251996450754"	"g/g"
"7356"	"Betula pendula"	"16675"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.420718025430067"	"g/g"
"7356"	"Betula pendula"	"16676"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.341593780369291"	"g/g"
"7356"	"Betula pendula"	"16677"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.390417036379769"	"g/g"
"7356"	"Betula pendula"	"16678"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.420917575481655"	"g/g"
"7356"	"Betula pendula"	"16679"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.356261022927689"	"g/g"
"7356"	"Betula pendula"	"16680"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.360804608924909"	"g/g"
"7356"	"Betula pendula"	"16681"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.415655727237901"	"g/g"
"7356"	"Betula pendula"	"16682"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.336036598045332"	"g/g"
"7356"	"Betula pendula"	"16683"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.35281909373919"	"g/g"
"7356"	"Betula pendula"	"16684"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.394068982055074"	"g/g"
"7356"	"Betula pendula"	"16685"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.338961038961038"	"g/g"
"7356"	"Betula pendula"	"16686"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.378429517502365"	"g/g"
"7356"	"Betula pendula"	"16687"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.430237898410948"	"g/g"
"7356"	"Betula pendula"	"16688"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.326118326118326"	"g/g"
"7356"	"Betula pendula"	"16689"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.371648659463786"	"g/g"
"7356"	"Betula pendula"	"16690"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.433332830393652"	"g/g"
"7356"	"Betula pendula"	"16691"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.336186087338161"	"g/g"
"7356"	"Betula pendula"	"16692"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.384353741496599"	"g/g"
"7356"	"Betula pendula"	"16693"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.451172319599362"	"g/g"
"7356"	"Betula pendula"	"16694"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.346320346320346"	"g/g"
"7356"	"Betula pendula"	"16695"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.355363075462743"	"g/g"
"7356"	"Betula pendula"	"16696"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.40841868129576"	"g/g"
"7356"	"Betula pendula"	"16697"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.374318881781569"	"g/g"
"7356"	"Betula pendula"	"16698"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.381998953427525"	"g/g"
"7356"	"Betula pendula"	"16699"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.412240126061099"	"g/g"
"7356"	"Betula pendula"	"16700"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.318046037603234"	"g/g"
"7356"	"Betula pendula"	"16701"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.366591080876795"	"g/g"
"7356"	"Betula pendula"	"16702"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.42909658014927"	"g/g"
"7356"	"Betula pendula"	"16703"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.340586565752129"	"g/g"
"7356"	"Betula pendula"	"16704"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.369897959183673"	"g/g"
"9621"	"Calluna vulgaris"	"16795"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.290377931277223"	"g/g"
"9621"	"Calluna vulgaris"	"16796"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.39426523297491"	"g/g"
"9621"	"Calluna vulgaris"	"16797"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.53375196232339"	"g/g"
"9621"	"Calluna vulgaris"	"16798"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.389998931509776"	"g/g"
"9621"	"Calluna vulgaris"	"16799"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.405293631100083"	"g/g"
"9621"	"Calluna vulgaris"	"16800"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.554550934297769"	"g/g"
"9621"	"Calluna vulgaris"	"16801"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.307976593778873"	"g/g"
"9621"	"Calluna vulgaris"	"16802"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.394594061359377"	"g/g"
"9621"	"Calluna vulgaris"	"16803"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.388401170524075"	"g/g"
"9621"	"Calluna vulgaris"	"16804"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.332189925979419"	"g/g"
"9621"	"Calluna vulgaris"	"16805"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.442757748260594"	"g/g"
"9621"	"Calluna vulgaris"	"16806"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.547829751369573"	"g/g"
"9621"	"Calluna vulgaris"	"16807"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.282658272572511"	"g/g"
"9621"	"Calluna vulgaris"	"16808"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.369367150948043"	"g/g"
"9621"	"Calluna vulgaris"	"16809"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.476190476190476"	"g/g"
"9621"	"Calluna vulgaris"	"16810"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.382972455442627"	"g/g"
"9621"	"Calluna vulgaris"	"16811"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.406858471374601"	"g/g"
"9621"	"Calluna vulgaris"	"16812"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.424956538535831"	"g/g"
"9621"	"Calluna vulgaris"	"16813"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.425328554360812"	"g/g"
"9621"	"Calluna vulgaris"	"16814"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.387096774193549"	"g/g"
"14595"	"Cornus sanguinea"	"16860"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.329703181721119"	"g/g"
"14595"	"Cornus sanguinea"	"16861"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.372062182273631"	"g/g"
"14595"	"Cornus sanguinea"	"16862"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.346591970121382"	"g/g"
"14595"	"Cornus sanguinea"	"16863"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.332346679129667"	"g/g"
"14595"	"Cornus sanguinea"	"16864"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.355720470006185"	"g/g"
"14595"	"Cornus sanguinea"	"16865"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.328849721706864"	"g/g"
"14595"	"Cornus sanguinea"	"16866"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.327815246270182"	"g/g"
"14595"	"Cornus sanguinea"	"16867"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.358600583090379"	"g/g"
"14595"	"Cornus sanguinea"	"16868"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.347246717617088"	"g/g"
"14595"	"Cornus sanguinea"	"16869"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.333994708994709"	"g/g"
"14595"	"Cornus sanguinea"	"16870"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.331487633813215"	"g/g"
"14595"	"Cornus sanguinea"	"16871"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.31752882421851"	"g/g"
"14595"	"Cornus sanguinea"	"16872"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.336753485924757"	"g/g"
"14595"	"Cornus sanguinea"	"16873"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.350042929793276"	"g/g"
"14595"	"Cornus sanguinea"	"16874"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.332046332046332"	"g/g"
"14595"	"Cornus sanguinea"	"16875"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.361663652802893"	"g/g"
"14595"	"Cornus sanguinea"	"16876"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.319434951013898"	"g/g"
"14595"	"Cornus sanguinea"	"16877"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.369671000072627"	"g/g"
"14595"	"Cornus sanguinea"	"16878"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.334869431643625"	"g/g"
"14595"	"Cornus sanguinea"	"16879"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.340019569471625"	"g/g"
"14595"	"Cornus sanguinea"	"16880"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.339702760084926"	"g/g"
"14595"	"Cornus sanguinea"	"16881"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.360009172208209"	"g/g"
"14595"	"Cornus sanguinea"	"16882"	"Latitude"	"53.4"	"Longitude"	"-1.5"	"Leaf dry matter content per leaf water-saturated mass (LDMC)"	"0.34322521279043"	"g/g"
